,trial-0,trial-1
0.5,0.33702131491887855,0.22339572704759345
0.75,0.8971618383509596,0.7020689451073849
1.0,1.161340690420839,0.6900388965630637
1.25,1.7442867195243368,1.2496757475565865
1.5,1.5935911774172964,1.1131030152833323
