,trial-0,trial-1
0.5,0.39867002491209325,0.4526742269425423
0.75,1.3966620880738518,1.013491559565975
1.0,0.9824302089918628,0.9656800851156229
1.25,1.5227247742708327,1.2953755783803476
1.5,1.9274911486288302,1.7794599233856168
